2013-01-01,Sydney,0.0,19.0,68.0,24.1
2013-01-02,Sydney,0.0,24.0,61.0,21.1
2013-01-03,Sydney,0.0,19.0,54.0,23.5
2013-01-04,Sydney,0.0,26.0,60.0,24.8
2013-01-05,Sydney,0.0,17.0,56.0,27.2
2013-01-06,Sydney,0.0,20.0,56.0,27.0
2013-01-07,Sydney,0.0,20.0,65.0,25.9
2013-01-08,Sydney,0.0,28.0,14.0,39.8
2013-01-09,Sydney,0.0,28.0,44.0,21.7
2013-01-10,Sydney,0.0,24.0,54.0,24.3
2013-01-11,Sydney,0.0,15.0,59.0,27.3
2013-01-12,Sydney,0.0,26.0,50.0,28.1
2013-01-13,Sydney,0.0,19.0,77.0,22.2
2013-01-14,Sydney,8.6,28.0,49.0,22.2
2013-01-15,Sydney,0.2,17.0,53.0,23.1
2013-01-16,Sydney,0.0,24.0,65.0,24.9
2013-01-17,Sydney,0.0,26.0,67.0,26.5
2013-01-18,Sydney,0.0,15.0,14.0,44.7
2013-01-19,Sydney,0.0,20.0,59.0,22.4
2013-01-20,Sydney,0.2,15.0,59.0,23.6
2013-01-21,Sydney,0.2,17.0,52.0,25.5
2013-01-22,Sydney,0.0,17.0,63.0,26.5
2013-01-23,Sydney,0.0,26.0,61.0,24.4
2013-01-24,Sydney,0.0,20.0,52.0,29.3
2013-01-25,Sydney,0.0,26.0,64.0,27.6
2013-01-26,Sydney,0.0,30.0,70.0,27.0
2013-01-27,Sydney,16.8,9.0,90.0,20.9
2013-01-28,Sydney,15.8,24.0,92.0,21.6
2013-01-29,Sydney,95.2,24.0,71.0,24.0
2013-01-30,Sydney,0.8,20.0,58.0,24.9
2013-01-31,Sydney,0.0,24.0,64.0,27.2
2013-03-01,Sydney,31.8,26.0,85.0,18.7
2013-03-02,Sydney,15.2,31.0,78.0,20.1
2013-03-03,Sydney,7.4,30.0,56.0,24.8
2013-03-04,Sydney,4.4,22.0,49.0,25.1
2013-03-05,Sydney,0.2,28.0,48.0,25.8
2013-03-06,Sydney,0.0,24.0,55.0,25.6
2013-03-07,Sydney,0.0,24.0,52.0,26.3
2013-03-08,Sydney,0.0,20.0,57.0,26.2
2013-03-09,Sydney,0.6,24.0,53.0,26.0
2013-03-10,Sydney,0.0,20.0,49.0,25.5
2013-03-11,Sydney,0.0,26.0,64.0,25.4
2013-03-12,Sydney,0.0,19.0,58.0,25.7
2013-03-13,Sydney,0.0,26.0,52.0,26.3
2013-03-14,Sydney,0.0,11.0,68.0,24.0
2013-03-15,Sydney,1.0,26.0,70.0,22.5
2013-03-16,Sydney,0.2,20.0,65.0,25.8
2013-03-17,Sydney,0.0,31.0,35.0,23.2
2013-03-18,Sydney,0.0,24.0,44.0,22.3
2013-03-19,Sydney,0.0,19.0,48.0,23.0
2013-03-20,Sydney,0.0,20.0,53.0,24.5
2013-03-21,Sydney,0.0,26.0,50.0,25.0
2013-03-22,Sydney,0.0,20.0,41.0,31.5
2013-03-23,Sydney,1.0,24.0,73.0,24.0
2013-03-24,Sydney,0.8,17.0,65.0,26.4
2013-03-25,Sydney,0.0,13.0,49.0,29.5
2013-03-26,Sydney,0.0,24.0,73.0,25.5
2013-03-27,Sydney,0.0,22.0,64.0,26.7
2013-03-28,Sydney,0.0,11.0,34.0,30.9
2013-03-29,Sydney,3.0,20.0,48.0,20.9
2013-03-30,Sydney,0.0,24.0,53.0,22.6
2013-03-31,Sydney,0.0,28.0,38.0,24.4
2013-04-01,Sydney,2.8,17.0,56.0,23.5
2013-04-02,Sydney,0.0,19.0,41.0,25.4
2013-04-03,Sydney,27.4,20.0,79.0,18.0
2013-04-04,Sydney,61.4,9.0,89.0,17.7
2013-04-05,Sydney,18.4,7.0,55.0,22.9
2013-04-06,Sydney,2.4,6.0,75.0,18.8
2013-04-07,Sydney,3.8,15.0,62.0,22.2
2013-04-08,Sydney,2.0,17.0,61.0,22.5
2013-04-09,Sydney,5.2,6.0,73.0,20.7
2013-04-10,Sydney,2.0,20.0,57.0,23.0
2013-04-11,Sydney,0.0,17.0,43.0,24.7
2013-04-12,Sydney,0.0,19.0,47.0,24.2
2013-04-13,Sydney,0.0,22.0,55.0,23.7
2013-04-14,Sydney,0.0,13.0,54.0,25.2
2013-04-15,Sydney,0.0,11.0,49.0,26.2
2013-04-16,Sydney,7.0,20.0,69.0,21.4
2013-04-17,Sydney,0.0,17.0,65.0,21.9
2013-04-18,Sydney,0.2,26.0,69.0,21.4
2013-04-19,Sydney,0.4,35.0,39.0,20.0
2013-04-20,Sydney,33.6,30.0,68.0,17.5
2013-04-21,Sydney,32.8,15.0,56.0,20.0
2013-04-22,Sydney,0.2,11.0,39.0,24.2
2013-04-23,Sydney,0.2,15.0,43.0,23.4
2013-04-24,Sydney,0.0,13.0,27.0,23.4
2013-04-25,Sydney,0.0,17.0,45.0,20.3
2013-04-26,Sydney,0.0,13.0,30.0,25.9
2013-04-27,Sydney,0.0,19.0,51.0,22.6
2013-04-28,Sydney,0.0,15.0,29.0,28.1
2013-04-29,Sydney,0.0,13.0,73.0,22.6
2013-04-30,Sydney,0.0,19.0,71.0,20.5
2013-05-01,Sydney,0.0,17.0,61.0,24.2
2013-05-02,Sydney,0.0,20.0,51.0,18.7
2013-05-03,Sydney,0.0,19.0,51.0,20.9
2013-05-04,Sydney,0.0,37.0,56.0,20.2
2013-05-05,Sydney,0.0,7.0,38.0,19.7
2013-05-06,Sydney,0.0,17.0,60.0,19.2
2013-05-07,Sydney,0.0,19.0,55.0,19.9
2013-05-08,Sydney,0.0,9.0,51.0,21.2
2013-05-09,Sydney,0.0,13.0,54.0,22.0
2013-05-10,Sydney,0.0,13.0,53.0,22.9
2013-05-11,Sydney,0.0,22.0,69.0,20.8
2013-05-12,Sydney,0.0,13.0,59.0,21.4
2013-05-13,Sydney,0.0,11.0,53.0,21.9
2013-05-14,Sydney,0.0,13.0,31.0,20.0
2013-05-15,Sydney,0.2,28.0,34.0,20.1
2013-05-16,Sydney,0.0,31.0,36.0,19.4
2013-05-17,Sydney,0.0,28.0,33.0,18.6
2013-05-18,Sydney,0.0,22.0,31.0,19.1
2013-05-19,Sydney,0.0,20.0,30.0,19.0
2013-05-20,Sydney,0.0,22.0,37.0,19.6
2013-05-21,Sydney,0.0,20.0,32.0,21.8
2013-05-22,Sydney,0.0,20.0,79.0,14.5
2013-05-23,Sydney,27.2,22.0,71.0,16.4
2013-05-24,Sydney,30.6,24.0,47.0,20.1
2013-05-25,Sydney,20.0,15.0,50.0,20.8
2013-05-26,Sydney,0.0,4.0,45.0,20.2
2013-05-27,Sydney,3.4,24.0,58.0,19.4
2013-05-28,Sydney,28.6,15.0,75.0,17.8
2013-05-29,Sydney,0.2,15.0,60.0,20.6
2013-05-30,Sydney,0.0,7.0,67.0,20.0
2013-05-31,Sydney,0.0,13.0,40.0,24.1
2013-06-01,Sydney,0.0,17.0,61.0,19.9
2013-06-02,Sydney,14.8,24.0,68.0,14.0
2013-06-03,Sydney,34.4,13.0,44.0,19.1
2013-06-04,Sydney,0.0,9.0,53.0,20.7
2013-06-05,Sydney,0.0,13.0,70.0,18.3
2013-06-06,Sydney,0.0,6.0,59.0,19.2
2013-06-07,Sydney,0.0,15.0,55.0,21.6
2013-06-08,Sydney,0.0,11.0,53.0,17.5
2013-06-09,Sydney,0.0,15.0,63.0,18.4
2013-06-10,Sydney,0.0,17.0,67.0,18.5
2013-06-11,Sydney,0.8,9.0,54.0,18.4
2013-06-12,Sydney,0.0,19.0,90.0,15.8
2013-06-13,Sydney,8.4,20.0,45.0,20.1
2013-06-14,Sydney,0.0,22.0,46.0,18.5
2013-06-15,Sydney,0.0,11.0,46.0,17.3
2013-06-16,Sydney,0.0,15.0,50.0,16.6
2013-06-17,Sydney,0.0,17.0,56.0,15.7
2013-06-18,Sydney,0.0,17.0,52.0,16.1
2013-06-19,Sydney,15.6,26.0,65.0,14.3
2013-06-20,Sydney,1.4,20.0,57.0,15.6
2013-06-21,Sydney,0.0,15.0,58.0,16.1
2013-06-22,Sydney,1.2,17.0,83.0,11.9
2013-06-23,Sydney,56.2,19.0,90.0,11.9
