2014-01-01,Sydney,0.0,24.0,62.0,24.9
2014-01-02,Sydney,0.0,33.0,22.0,34.5
2014-01-03,Sydney,0.2,26.0,52.0,24.8
2014-01-04,Sydney,0.0,22.0,54.0,24.6
2014-01-05,Sydney,0.0,22.0,70.0,24.9
2014-01-06,Sydney,0.0,26.0,26.0,28.9
2014-01-07,Sydney,0.0,13.0,63.0,19.5
2014-01-08,Sydney,5.8,15.0,60.0,20.5
2014-01-09,Sydney,0.0,20.0,53.0,22.4
2014-01-10,Sydney,0.4,26.0,59.0,23.8
2014-01-11,Sydney,0.0,17.0,49.0,27.4
2014-01-12,Sydney,0.0,19.0,61.0,26.1
2014-01-13,Sydney,0.0,17.0,53.0,24.7
2014-01-14,Sydney,0.0,30.0,53.0,26.2
2014-01-15,Sydney,0.0,22.0,53.0,28.2
2014-01-16,Sydney,0.0,28.0,58.0,27.3
2014-01-17,Sydney,0.0,26.0,57.0,27.2
2014-01-18,Sydney,0.0,22.0,51.0,28.3
2014-01-19,Sydney,0.0,20.0,60.0,26.4
2014-01-20,Sydney,0.0,24.0,65.0,25.1
2014-01-21,Sydney,5.0,15.0,68.0,23.9
2014-01-22,Sydney,3.0,24.0,60.0,22.3
2014-01-23,Sydney,0.2,20.0,54.0,23.5
2014-01-24,Sydney,0.0,28.0,61.0,26.0
2014-01-25,Sydney,2.4,37.0,45.0,23.3
2014-01-26,Sydney,0.2,19.0,48.0,21.1
2014-01-27,Sydney,0.2,26.0,52.0,24.7
2014-01-28,Sydney,0.0,28.0,56.0,25.5
2014-01-29,Sydney,0.0,20.0,45.0,29.0
2014-01-30,Sydney,0.0,30.0,44.0,27.6
2014-01-31,Sydney,0.0,26.0,45.0,27.2
2014-02-01,Sydney,0.0,17.0,59.0,26.6
2014-02-02,Sydney,0.0,26.0,55.0,26.4
2014-02-03,Sydney,0.0,33.0,51.0,25.9
2014-02-04,Sydney,0.0,31.0,83.0,19.5
2014-02-05,Sydney,3.2,26.0,46.0,22.7
2014-02-06,Sydney,1.2,17.0,48.0,23.2
2014-02-07,Sydney,0.2,30.0,52.0,25.0
2014-02-08,Sydney,0.0,26.0,53.0,25.9
2014-02-09,Sydney,0.0,22.0,52.0,27.1
2014-02-10,Sydney,0.0,17.0,54.0,25.5
2014-02-11,Sydney,0.0,13.0,60.0,25.9
2014-02-12,Sydney,0.2,22.0,68.0,25.8
2014-02-13,Sydney,3.4,28.0,64.0,25.6
2014-02-14,Sydney,1.0,17.0,79.0,22.8
2014-02-15,Sydney,1.0,17.0,82.0,23.1
2014-02-16,Sydney,6.0,24.0,83.0,21.5
2014-02-17,Sydney,21.8,20.0,56.0,23.7
2014-02-18,Sydney,0.0,13.0,68.0,23.9
2014-02-19,Sydney,0.0,13.0,82.0,23.5
2014-02-20,Sydney,13.2,17.0,40.0,25.6
2014-02-21,Sydney,0.0,28.0,44.0,24.4
2014-02-22,Sydney,0.0,24.0,56.0,23.1
2014-02-23,Sydney,0.0,20.0,51.0,24.2
2014-02-24,Sydney,0.2,19.0,59.0,24.9
2014-02-25,Sydney,0.0,30.0,54.0,26.1
2014-02-26,Sydney,0.0,17.0,44.0,30.3
2014-02-27,Sydney,4.4,26.0,78.0,21.2
2014-02-28,Sydney,2.4,20.0,68.0,21.0
2014-03-01,Sydney,10.4,11.0,75.0,22.0
2014-03-02,Sydney,6.6,17.0,86.0,19.8
2014-03-03,Sydney,4.6,11.0,75.0,22.2
2014-03-04,Sydney,1.4,11.0,58.0,24.7
2014-03-05,Sydney,0.2,15.0,62.0,26.6
2014-03-06,Sydney,1.6,22.0,58.0,25.8
2014-03-07,Sydney,0.2,20.0,64.0,25.7
2014-03-08,Sydney,0.0,22.0,64.0,24.7
2014-03-09,Sydney,0.0,20.0,53.0,25.7
2014-03-10,Sydney,0.2,26.0,55.0,26.4
2014-03-11,Sydney,0.0,20.0,46.0,26.3
2014-03-12,Sydney,0.0,11.0,52.0,27.6
2014-03-13,Sydney,27.8,15.0,56.0,26.0
2014-03-14,Sydney,0.2,30.0,55.0,25.2
2014-03-15,Sydney,0.0,17.0,62.0,25.8
2014-03-16,Sydney,5.4,13.0,74.0,22.5
2014-03-17,Sydney,5.0,26.0,25.0,27.5
2014-03-18,Sydney,0.2,19.0,33.0,28.7
2014-03-19,Sydney,0.0,26.0,57.0,27.8
2014-03-20,Sydney,0.0,22.0,54.0,26.4
