2016-01-01,Sydney,0.0,28.0,52.0,24.2
2016-01-02,Sydney,0.0,19.0,51.0,23.5
2016-01-03,Sydney,0.0,22.0,84.0,19.9
2016-01-04,Sydney,15.0,7.0,89.0,19.1
2016-01-05,Sydney,34.2,26.0,87.0,19.5
2016-01-06,Sydney,51.4,20.0,91.0,17.9
2016-01-07,Sydney,41.4,24.0,66.0,21.0
2016-01-08,Sydney,0.4,19.0,53.0,24.1
2016-01-09,Sydney,0.0,22.0,52.0,24.5
2016-01-10,Sydney,0.0,26.0,53.0,26.2
2016-01-11,Sydney,0.0,15.0,52.0,31.1
2016-01-12,Sydney,0.0,24.0,70.0,25.9
2016-01-13,Sydney,0.0,28.0,59.0,26.7
2016-01-14,Sydney,0.0,15.0,43.0,32.4
2016-01-15,Sydney,34.0,22.0,71.0,19.4
2016-01-16,Sydney,5.4,20.0,45.0,22.8
2016-01-17,Sydney,0.0,22.0,49.0,25.1
2016-01-18,Sydney,0.0,20.0,55.0,25.1
2016-01-19,Sydney,0.0,13.0,54.0,29.2
2016-01-20,Sydney,0.0,9.0,39.0,32.1
2016-01-21,Sydney,0.0,20.0,48.0,32.3
2016-01-22,Sydney,30.6,13.0,76.0,25.7
2016-01-23,Sydney,13.0,33.0,59.0,25.5
2016-01-24,Sydney,0.0,15.0,62.0,24.1
2016-01-25,Sydney,0.0,13.0,64.0,24.7
2016-01-26,Sydney,0.0,19.0,54.0,26.4
2016-01-27,Sydney,2.2,15.0,63.0,24.3
2016-01-28,Sydney,0.4,15.0,64.0,27.2
2016-01-29,Sydney,0.0,6.0,86.0,23.2
2016-01-30,Sydney,9.0,17.0,62.0,28.1
2016-01-31,Sydney,12.8,26.0,26.0,31.0
2016-02-01,Sydney,0.2,15.0,52.0,25.5
2016-02-02,Sydney,2.0,24.0,45.0,26.6
2016-02-03,Sydney,0.0,26.0,59.0,27.7
2016-02-04,Sydney,10.8,33.0,55.0,23.5
2016-02-05,Sydney,3.6,39.0,56.0,23.9
2016-02-06,Sydney,1.8,20.0,49.0,26.4
2016-02-07,Sydney,0.0,17.0,54.0,25.7
2016-02-08,Sydney,0.0,17.0,54.0,27.0
2016-02-09,Sydney,0.0,19.0,47.0,27.3
2016-02-10,Sydney,0.2,22.0,46.0,27.6
2016-02-11,Sydney,0.0,20.0,58.0,26.7
2016-02-12,Sydney,0.0,22.0,58.0,27.5
2016-02-13,Sydney,0.0,24.0,54.0,27.7
2016-02-14,Sydney,0.0,4.0,53.0,31.5
2016-02-15,Sydney,0.0,20.0,62.0,27.4
2016-02-16,Sydney,0.0,31.0,51.0,25.6
2016-02-17,Sydney,0.0,22.0,34.0,25.5
2016-02-18,Sydney,0.0,19.0,47.0,26.1
2016-02-19,Sydney,0.0,20.0,60.0,28.6
2016-02-20,Sydney,0.0,26.0,52.0,28.8
2016-02-21,Sydney,6.0,13.0,67.0,26.6
2016-02-22,Sydney,1.2,24.0,59.0,28.0
2016-02-23,Sydney,0.0,22.0,51.0,28.2
