2010-01-01,Sydney,0.4,,56.0,29.0
2010-01-02,Sydney,0.0,,79.0,24.9
2010-01-03,Sydney,8.6,,74.0,20.8
2010-01-04,Sydney,1.0,19.0,58.0,23.2
2010-01-05,Sydney,0.2,20.0,60.0,25.7
2010-01-06,Sydney,0.0,17.0,71.0,24.8
2010-01-07,Sydney,0.0,15.0,59.0,23.4
2010-01-08,Sydney,0.4,24.0,59.0,25.5
2010-01-09,Sydney,0.0,13.0,51.0,30.6
2010-01-10,Sydney,0.0,20.0,56.0,28.9
2010-01-11,Sydney,0.0,24.0,60.0,25.8
2010-01-12,Sydney,0.0,26.0,65.0,28.4
2010-01-13,Sydney,0.2,35.0,69.0,25.4
2010-01-14,Sydney,13.0,17.0,75.0,21.0
2010-01-15,Sydney,0.2,17.0,74.0,24.4
2010-01-16,Sydney,0.2,22.0,63.0,24.5
2010-01-17,Sydney,0.0,26.0,68.0,25.6
2010-01-18,Sydney,0.0,28.0,14.0,25.1
2010-01-19,Sydney,0.0,22.0,31.0,22.9
2010-01-20,Sydney,0.0,24.0,34.0,26.6
2010-01-21,Sydney,0.0,24.0,58.0,27.4
2010-01-22,Sydney,0.0,15.0,64.0,29.2
2010-01-23,Sydney,0.0,6.0,17.0,39.9
2010-01-24,Sydney,6.2,11.0,66.0,22.6
2010-01-25,Sydney,0.4,19.0,70.0,25.7
2010-01-26,Sydney,0.0,19.0,69.0,27.7
2010-01-27,Sydney,0.0,20.0,72.0,25.0
2010-01-28,Sydney,0.0,17.0,81.0,24.6
2010-01-29,Sydney,2.6,20.0,53.0,29.6
2010-01-30,Sydney,2.6,13.0,66.0,26.4
2010-01-31,Sydney,0.0,24.0,70.0,26.0
2010-02-01,Sydney,0.0,24.0,66.0,26.6
2010-02-02,Sydney,0.6,30.0,60.0,25.9
2010-02-03,Sydney,23.4,26.0,66.0,27.2
2010-02-04,Sydney,3.4,28.0,76.0,26.1
2010-02-05,Sydney,4.0,19.0,88.0,24.9
2010-02-06,Sydney,31.2,24.0,95.0,22.2
2010-02-07,Sydney,77.4,15.0,86.0,23.8
2010-02-08,Sydney,3.4,22.0,70.0,26.3
2010-02-09,Sydney,0.0,24.0,65.0,27.3
2010-02-10,Sydney,0.4,20.0,61.0,27.3
2010-02-11,Sydney,0.0,26.0,60.0,27.4
2010-02-12,Sydney,0.0,15.0,32.0,37.4
2010-02-13,Sydney,70.0,11.0,80.0,25.2
2010-02-14,Sydney,10.0,11.0,92.0,23.9
2010-02-15,Sydney,15.2,17.0,67.0,28.5
2010-02-16,Sydney,0.2,35.0,57.0,25.0
2010-02-17,Sydney,0.0,20.0,56.0,25.4
2010-02-18,Sydney,0.0,20.0,51.0,24.9
2010-02-19,Sydney,0.0,13.0,51.0,25.0
2010-02-20,Sydney,0.0,24.0,54.0,26.1
2010-02-21,Sydney,0.0,15.0,59.0,28.6
2010-02-22,Sydney,0.0,20.0,46.0,32.5
2010-02-23,Sydney,0.0,28.0,60.0,23.7
2010-02-24,Sydney,0.0,13.0,52.0,23.8
2010-02-25,Sydney,0.0,22.0,46.0,24.2
2010-02-26,Sydney,0.0,7.0,58.0,24.6
2010-02-27,Sydney,0.2,19.0,60.0,26.5
2010-02-28,Sydney,0.0,13.0,72.0,25.8
2010-03-01,Sydney,4.2,17.0,84.0,19.2
2010-03-02,Sydney,9.0,17.0,52.0,21.8
2010-03-03,Sydney,0.2,19.0,53.0,23.5
2010-03-04,Sydney,0.0,26.0,67.0,24.7
2010-03-05,Sydney,0.0,15.0,83.0,23.5
2010-03-06,Sydney,14.0,15.0,77.0,25.1
2010-03-07,Sydney,0.0,33.0,68.0,25.6
2010-03-08,Sydney,0.0,17.0,65.0,27.4
2010-03-09,Sydney,0.0,22.0,35.0,29.6
2010-03-10,Sydney,0.2,24.0,67.0,20.4
2010-03-11,Sydney,0.0,24.0,49.0,23.6
2010-03-12,Sydney,0.2,28.0,54.0,22.5
2010-03-13,Sydney,0.0,19.0,52.0,22.8
2010-03-14,Sydney,5.6,17.0,50.0,23.0
2010-03-15,Sydney,0.0,15.0,57.0,24.5
2010-03-16,Sydney,0.0,19.0,54.0,25.1
2010-03-17,Sydney,0.0,19.0,54.0,24.4
2010-03-18,Sydney,0.0,17.0,51.0,25.3
2010-03-19,Sydney,0.0,17.0,60.0,26.9
2010-03-20,Sydney,0.0,15.0,68.0,26.5
2010-03-21,Sydney,0.0,19.0,56.0,28.0
2010-03-22,Sydney,0.0,19.0,57.0,24.1
